A[32]          B[32]         C
-1827728454    -613906640    1
-1827728454    -1827728454    0
62424001    -2013958545    0
62424001    62424001    0
-1224402916    -224725449    1
-1224402916    -1224402916    0
-533231932    2033835028    1
-533231932    -533231932    0
1577258289    56172976    0
1577258289    1577258289    0
1314801239    1473801898    1
1314801239    1314801239    0
-1094454553    701969184    1
-1094454553    -1094454553    0
-244616993    1054318334    1
-244616993    -244616993    0
1463798638    2143584329    1
1463798638    1463798638    0
342617864    1291207603    1
342617864    342617864    0
-1271246217    -1413926874    0
-1271246217    -1271246217    0
1398309531    551815756    0
1398309531    1398309531    0
631020690    -1778142132    0
631020690    631020690    0
1720385007    -596388036    0
1720385007    1720385007    0
1527815070    505883015    0
1527815070    1527815070    0
1672849609    1556733095    0
1672849609    1672849609    0
101890408    67929639    0
101890408    101890408    0
105707798    1656333609    1
105707798    105707798    0
1792231749    176408803    0
1792231749    1792231749    0
-74451242    -613459779    0
-74451242    -74451242    0
1650830175    -1598769713    0
1650830175    1650830175    0
2016631874    -1850317008    0
2016631874    2016631874    0
-894990218    2048268824    1
-894990218    -894990218    0
1120781876    -1756612225    0
1120781876    1120781876    0
1445544515    -519447209    0
1445544515    1445544515    0
-90780277    1521061608    1
-90780277    -90780277    0
1487150451    -1110330850    0
1487150451    1487150451    0
1074476725    -1035489838    0
1074476725    1074476725    0
665195316    1958418366    1
665195316    665195316    0
-1423296327    -1474654113    0
-1423296327    -1423296327    0
1095330599    -22216177    0
1095330599    1095330599    0
-1371422770    -18997438    1
-1371422770    -1371422770    0
-448077004    -1926876747    0
-448077004    -448077004    0
1169291253    -411297523    0
1169291253    1169291253    0
-1354411329    -746181860    1
-1354411329    -1354411329    0
6540350    56589501    1
6540350    6540350    0
-1116554668    -859740395    1
-1116554668    -1116554668    0
-968294940    -185380550    1
-968294940    -968294940    0
-1508875142    -250037825    1
-1508875142    -1508875142    0
-1748355111    684566829    1
-1748355111    -1748355111    0
-279400120    415049518    1
-279400120    -279400120    0
-720972880    1385566790    1
-720972880    -720972880    0
545052414    -1850892955    0
545052414    545052414    0
-862021793    -1196978436    0
-862021793    -862021793    0
-1631412511    1101517521    1
-1631412511    -1631412511    0
-86050640    683880630    1
-86050640    -86050640    0
1259866067    499350595    0
1259866067    1259866067    0
2074605384    -1241358274    0
2074605384    2074605384    0
1511961938    -443453902    0
1511961938    1511961938    0
348664448    -261752184    0
348664448    348664448    0
-1830455775    2029745663    1
-1830455775    -1830455775    0
-1725155513    -1923270837    0
-1725155513    -1725155513    0
1053295543    -1868282100    0
1053295543    1053295543    0
1341199334    876008044    0
1341199334    1341199334    0
-618676607    358057903    1
-618676607    -618676607    0
1488201955    1608860466    1
1488201955    1488201955    0
-1623859047    -701026031    1
-1623859047    -1623859047    0
-1531102398    -1633783346    0
-1531102398    -1531102398    0
-886608868    -1037886130    0
-886608868    -886608868    0
530215228    -8141709    0
530215228    530215228    0
-1501905862    -1946436641    0
-1501905862    -1501905862    0
-522739149    -1921338606    0
-522739149    -522739149    0
1181006994    -1765131960    0
1181006994    1181006994    0
268321257    1854845021    1
268321257    268321257    0
1624833198    1850106728    1
1624833198    1624833198    0
-1209239218    2010075745    1
-1209239218    -1209239218    0
1294093003    1144187394    0
1294093003    1294093003    0
298666517    -482589362    0
298666517    298666517    0
435582368    361851872    0
435582368    435582368    0
-1130182299    1995592794    1
-1130182299    -1130182299    0
-923730956    148195507    1
-923730956    -923730956    0
-942499512    1308909821    1
-942499512    -942499512    0
1491841229    -956797671    0
1491841229    1491841229    0
-1151927683    1545540835    1
-1151927683    -1151927683    0
-1282718769    1044110287    1
-1282718769    -1282718769    0
412735309    -2080382302    0
412735309    412735309    0
311243402    -928183111    0
311243402    311243402    0
256829664    -1328573979    0
256829664    256829664    0
1306502981    1434605542    1
1306502981    1306502981    0
-1161859605    -1886307217    0
-1161859605    -1161859605    0
958619932    493153495    0
958619932    958619932    0
428435327    1972598068    1
428435327    428435327    0
-1336119238    -131961516    1
-1336119238    -1336119238    0
-549702019    -1527264391    0
-549702019    -549702019    0
-747692409    -1354928210    0
-747692409    -747692409    0
893506943    -601663516    0
893506943    893506943    0
1692309165    1179605264    0
1692309165    1692309165    0
857663307    2104141443    1
857663307    857663307    0
-953378303    913724499    1
-953378303    -953378303    0
1812302229    -1718664087    0
1812302229    1812302229    0
-1393468404    645393879    1
-1393468404    -1393468404    0
956158092    1696685429    1
956158092    956158092    0
-1538588888    -1523170971    1
-1538588888    -1538588888    0
417553889    -1681879901    0
417553889    417553889    0
974727416    1748471448    1
974727416    974727416    0
12414033    -2058979032    0
12414033    12414033    0
1850664641    -3959708    0
1850664641    1850664641    0
1189677736    875081594    0
1189677736    1189677736    0
-1571311965    86300629    1
-1571311965    -1571311965    0
1381971574    2041718909    1
1381971574    1381971574    0
1082737444    -1389526892    0
1082737444    1082737444    0
1788476655    1551887513    0
1788476655    1788476655    0
835670583    -1561499146    0
835670583    835670583    0
768981601    -1763319205    0
768981601    768981601    0
-1885975922    102159670    1
-1885975922    -1885975922    0
1317729100    593941232    0
1317729100    1317729100    0
2102945359    636055959    0
2102945359    2102945359    0
-2004847852    1945290915    1
-2004847852    -2004847852    0
1167724778    1936939593    1
1167724778    1167724778    0
-6409635    -1874731107    0
-6409635    -6409635    0
-889404702    -604647783    1
-889404702    -889404702    0
-1739717084    -713007656    1
-1739717084    -1739717084    0
-1893280999    -1132810705    1
-1893280999    -1893280999    0
1600643097    -926532624    0
1600643097    1600643097    0
526148586    -1970388642    0
526148586    526148586    0
1069422233    974239353    0
1069422233    1069422233    0
-1304630182    -2067642313    0
-1304630182    -1304630182    0
855677830    1248087665    1
855677830    855677830    0
1231803995    1967967912    1
1231803995    1231803995    0
-1548027434    1589732433    1
-1548027434    -1548027434    0
-672919235    1318501397    1
-672919235    -672919235    0
795436843    1332351726    1
795436843    795436843    0
561643726    -926891893    0
561643726    561643726    0
-704299093    -2049142791    0
-704299093    -704299093    0
765624053    -1374422990    0
765624053    765624053    0
-1386312229    -1786546774    0
-1386312229    -1386312229    0
322251721    1602213773    1
322251721    322251721    0
564548244    640858179    1
564548244    564548244    0
148432703    1473086208    1
148432703    148432703    0
-95816584    -440158260    0
-95816584    -95816584    0
-811977609    -466913018    1
-811977609    -811977609    0
1368672996    -1854680126    0
1368672996    1368672996    0
-922908856    -1873292813    0
-922908856    -922908856    0
-1662204346    839286415    1
-1662204346    -1662204346    0
166817929    -1273609259    0
166817929    166817929    0
555812881    -1977523511    0
555812881    555812881    0
-1637704868    1799079896    1
-1637704868    -1637704868    0
1926168488    261702160    0
1926168488    1926168488    0
593834140    -1544761034    0
593834140    593834140    0
43536000    -969962919    0
43536000    43536000    0
1807763081    1384741196    0
1807763081    1807763081    0
-2142502759    -1739792311    1
-2142502759    -2142502759    0
-2056552307    -2029283537    1
-2056552307    -2056552307    0
1587479091    385806897    0
1587479091    1587479091    0
-503948497    1033519817    1
-503948497    -503948497    0
1467167735    954267533    0
1467167735    1467167735    0
1154567661    -399320297    0
1154567661    1154567661    0
-1266042492    -135049881    1
-1266042492    -1266042492    0
-230774380    994669222    1
-230774380    -230774380    0
904417307    331268909    0
904417307    904417307    0
48209651    -248388093    0
48209651    48209651    0
804896960    -316673166    0
804896960    804896960    0
-1161956730    349903801    1
-1161956730    -1161956730    0
231160309    -1052683376    0
231160309    231160309    0
-185096915    -872253917    0
-185096915    -185096915    0
1357264643    -1117003322    0
1357264643    1357264643    0
1185441088    -818597662    0
1185441088    1185441088    0
33601973    -623940551    0
33601973    33601973    0
1019541845    -982057269    0
1019541845    1019541845    0
-2118425170    -807475260    1
-2118425170    -2118425170    0
1365713354    321819643    0
1365713354    1365713354    0
1976812016    162189622    0
1976812016    1976812016    0
830606577    1232386164    1
830606577    830606577    0
-96422511    2118112970    1
-96422511    -96422511    0
1804837932    -1642765994    0
1804837932    1804837932    0
1030277694    -474811564    0
1030277694    1030277694    0
207267450    2045378801    1
207267450    207267450    0
-408664276    1426305071    1
-408664276    -408664276    0
-876901675    1291342075    1
-876901675    -876901675    0
-290535670    1469159170    1
-290535670    -290535670    0
-1803995385    907360602    1
-1803995385    -1803995385    0
