A[32]          B[32]         C
-45026418    -45026418    1
-972677681    572971350    0
-972677681    -972677681    1
352242124    -1889813976    0
352242124    352242124    1
-726002927    -1071869995    0
-726002927    -726002927    1
-448803345    838824702    0
-448803345    -448803345    1
-1105062547    327330109    0
-1105062547    -1105062547    1
49109557    -803366886    0
49109557    49109557    1
-1087796571    728750317    0
-1087796571    -1087796571    1
60133884    -121759792    0
60133884    60133884    1
2108318159    -256351296    0
2108318159    2108318159    1
-966432284    2116253640    0
-966432284    -966432284    1
-195480568    -1845856972    0
-195480568    -195480568    1
-749065359    -1957673426    0
-749065359    -749065359    1
999996768    1689139769    0
999996768    999996768    1
1785293599    473936799    0
1785293599    1785293599    1
324091680    -1431447153    0
324091680    324091680    1
1077552802    14022685    0
1077552802    1077552802    1
-752962940    -850241329    0
-752962940    -752962940    1
2070658640    341193213    0
2070658640    2070658640    1
1197382252    164557897    0
1197382252    1197382252    1
92698616    -381768666    0
92698616    92698616    1
-522682236    -526046291    0
-522682236    -522682236    1
-1715775427    -258230685    0
-1715775427    -1715775427    1
438868525    151310045    0
438868525    438868525    1
1298751804    1722827509    0
1298751804    1298751804    1
-668162469    1941020518    0
-668162469    -668162469    1
320603799    1176279956    0
320603799    320603799    1
601936839    -900652474    0
601936839    601936839    1
625061033    24363251    0
625061033    625061033    1
-527066727    -937088047    0
-527066727    -527066727    1
1203145546    -1131243641    0
1203145546    1203145546    1
1466880251    -427909540    0
1466880251    1466880251    1
-754735890    100933659    0
-754735890    -754735890    1
1028668502    579166191    0
1028668502    1028668502    1
1112003049    1289394529    0
1112003049    1112003049    1
-1152443862    1810637014    0
-1152443862    -1152443862    1
1401684625    713966311    0
1401684625    1401684625    1
12324240    377214210    0
12324240    12324240    1
1552294683    -1219507006    0
1552294683    1552294683    1
1766134518    1112532899    0
1766134518    1766134518    1
-96065168    -176841404    0
-96065168    -96065168    1
1224483844    170151168    0
1224483844    1224483844    1
1400497478    -1657596350    0
1400497478    1400497478    1
1738974175    -1821582315    0
1738974175    1738974175    1
-1472462430    -2141025287    0
-1472462430    -1472462430    1
-888759274    -2081854290    0
-888759274    -888759274    1
1422831756    1847790771    0
1422831756    1422831756    1
-1843728754    -281725147    0
-1843728754    -1843728754    1
-1284180653    -545786937    0
-1284180653    -1284180653    1
-1002738555    364423846    0
-1002738555    -1002738555    1
-1105957804    -1967934132    0
-1105957804    -1105957804    1
198814931    -245192890    0
198814931    198814931    1
-669801652    -872767631    0
-669801652    -669801652    1
-1071393607    1207167699    0
-1071393607    -1071393607    1
82577215    1150269923    0
82577215    82577215    1
524596833    -525043318    0
524596833    524596833    1
-1083557323    1254560629    0
-1083557323    -1083557323    1
-1954533796    -734812586    0
-1954533796    -1954533796    1
-916597716    -340753159    0
-916597716    -916597716    1
-596341698    417692184    0
-596341698    -596341698    1
500323506    -49627692    0
500323506    500323506    1
-2079752141    -1713633411    0
-2079752141    -2079752141    1
1832998635    623948067    0
1832998635    1832998635    1
131786702    -1836623826    0
131786702    131786702    1
-215961267    -641741875    0
-215961267    -215961267    1
1206948022    174093095    0
1206948022    1206948022    1
-1505598113    942058018    0
-1505598113    -1505598113    1
-756199999    -1823739445    0
-756199999    -756199999    1
1630387721    -1994673667    0
1630387721    1630387721    1
-1977628385    -1647111016    0
-1977628385    -1977628385    1
1187204069    289350465    0
1187204069    1187204069    1
1120790512    -1279810548    0
1120790512    1120790512    1
1007482756    -1039004219    0
1007482756    1007482756    1
-304752501    1180808383    0
-304752501    -304752501    1
1014143462    -981147045    0
1014143462    1014143462    1
-2062304978    -1124040455    0
-2062304978    -2062304978    1
-2069190562    1800778904    0
-2069190562    -2069190562    1
514708778    71617347    0
514708778    514708778    1
99434785    1731710781    0
99434785    99434785    1
607841457    -830498871    0
607841457    607841457    1
159147033    -1093226605    0
159147033    159147033    1
928852679    -1408338483    0
928852679    928852679    1
1903625793    -2036340913    0
1903625793    1903625793    1
-879659005    1444854528    0
-879659005    -879659005    1
-323731164    -1501161919    0
-323731164    -323731164    1
51260669    -313639004    0
51260669    51260669    1
-1983976798    -99844042    0
-1983976798    -1983976798    1
781420741    411494026    0
781420741    781420741    1
-1994476067    655272781    0
-1994476067    -1994476067    1
681994371    -993100034    0
681994371    681994371    1
1708928730    334349422    0
1708928730    1708928730    1
-758702716    651297362    0
-758702716    -758702716    1
1052294059    1612617163    0
1052294059    1052294059    1
-1184399717    1768599326    0
-1184399717    -1184399717    1
361166096    -510649823    0
361166096    361166096    1
1279656457    -694396497    0
1279656457    1279656457    1
1918760728    1466867814    0
1918760728    1918760728    1
-1549144250    -1758632930    0
-1549144250    -1549144250    1
555325143    -373190298    0
555325143    555325143    1
-1333908405    -235413070    0
-1333908405    -1333908405    1
-1120718878    -759152773    0
-1120718878    -1120718878    1
937498355    1498285564    0
937498355    937498355    1
1107306734    515488447    0
1107306734    1107306734    1
-1907776897    -1798459151    0
-1907776897    -1907776897    1
1631517070    1702058220    0
1631517070    1631517070    1
1035966828    140469053    0
1035966828    1035966828    1
-225573723    -902847687    0
-225573723    -225573723    1
-89960271    2145948870    0
-89960271    -89960271    1
-1273384158    -1090813965    0
-1273384158    -1273384158    1
828581344    530684336    0
828581344    828581344    1
2036933980    851604595    0
2036933980    2036933980    1
-1258573574    50609124    0
-1258573574    -1258573574    1
-1411272040    675289963    0
-1411272040    -1411272040    1
-384328613    -1522678140    0
-384328613    -384328613    1
-105043282    -504295628    0
-105043282    -105043282    1
-604892060    33467428    0
-604892060    -604892060    1
1997433280    324879284    0
1997433280    1997433280    1
171522137    1191228852    0
171522137    171522137    1
-746205985    1470076342    0
-746205985    -746205985    1
1367972465    1881524885    0
1367972465    1367972465    1
230873785    1338657106    0
230873785    230873785    1
-1583122660    -612262207    0
-1583122660    -1583122660    1
-1418710378    286075621    0
-1418710378    -1418710378    1
-990412605    -508352619    0
-990412605    -990412605    1
244287897    -849143203    0
244287897    244287897    1
-1823827573    731384743    0
-1823827573    -1823827573    1
1236499566    409370343    0
1236499566    1236499566    1
-1556600142    1860405420    0
-1556600142    -1556600142    1
175480208    1572636355    0
175480208    175480208    1
-907780863    1656742008    0
-907780863    -907780863    1
556004313    739839746    0
556004313    556004313    1
1669389577    -1309202163    0
1669389577    1669389577    1
1068308274    1687265754    0
1068308274    1068308274    1
-1930229968    -908970643    0
-1930229968    -1930229968    1
-1191748935    1153717850    0
-1191748935    -1191748935    1
-667319100    974794499    0
-667319100    -667319100    1
-1538921102    1455151555    0
-1538921102    -1538921102    1
2057113035    892957199    0
2057113035    2057113035    1
-659789415    1244801609    0
-659789415    -659789415    1
1341232296    1778583384    0
1341232296    1341232296    1
-1522388021    -1074017190    0
-1522388021    -1522388021    1
-784988962    1791257476    0
-784988962    -784988962    1
928520236    -1000185333    0
928520236    928520236    1
-2029243957    1355182418    0
-2029243957    -2029243957    1
-1843615057    -1000379472    0
-1843615057    -1843615057    1
-737298284    1720544133    0
-737298284    -737298284    1
-867043786    326135952    0
-867043786    -867043786    1
1057692406    859180240    0
1057692406    1057692406    1
-230438300    336758300    0
-230438300    -230438300    1
-299460860    313121567    0
-299460860    -299460860    1
1287562483    1477415960    0
1287562483    1287562483    1
-1156353988    5918652    0
-1156353988    -1156353988    1
-1085222416    1896318067    0
-1085222416    -1085222416    1
1913614309    1780712280    0
1913614309    1913614309    1
560013904    1791123495    0
560013904    560013904    1
548204879    -471604485    0
548204879    548204879    1
-1450128505    447042429    0
-1450128505    -1450128505    1
-2065064429    1273276658    0
-2065064429    -2065064429    1
742472831    1144028434    0
742472831    742472831    1
1973882303    -272992089    0
1973882303    1973882303    1
374045548    -1280737925    0
374045548    374045548    1
-2138431766    717732123    0
-2138431766    -2138431766    1
320915324    -267701528    0
320915324    320915324    1
-978847875    -1280411798    0
-978847875    -978847875    1
1915019336    1459642206    0
1915019336    1915019336    1
-1425314853    1632574965    0
-1425314853    -1425314853    1
1947466831    1344092599    0
1947466831    1947466831    1
2007444756    -1547315450    0
2007444756    2007444756    1
-981529429    2055434672    0
-981529429    -981529429    1
1317086279    1662641573    0
1317086279    1317086279    1
1499483552    856341731    0
1499483552    1499483552    1
1384060440    -1703518699    0
1384060440    1384060440    1
-341681529    -1728398285    0
