A[32]          B[32]         C
-1271485724    736012398    0
-1271485724    -1271485724    0
804425943    921348339    0
804425943    804425943    0
1430363483    1636839926    0
1430363483    1430363483    0
-1290410011    -18532288    0
-1290410011    -1290410011    0
-1951640483    1243098770    0
-1951640483    -1951640483    0
1069614569    913951363    1
1069614569    1069614569    0
1374432351    252176608    1
1374432351    1374432351    0
-1422384166    -1431980472    1
-1422384166    -1422384166    0
-949615167    49094022    0
-949615167    -949615167    0
-1185108856    1901822934    0
-1185108856    -1185108856    0
1898160020    670796777    1
1898160020    1898160020    0
1546877156    1053555702    1
1546877156    1546877156    0
-1993153112    -1075373729    0
-1993153112    -1993153112    0
226283913    -1410205102    1
226283913    226283913    0
-2001168399    -1345230144    0
-2001168399    -2001168399    0
-1776286521    -1081651111    0
-1776286521    -1776286521    0
458240209    336189918    1
458240209    458240209    0
-354422183    -849759054    1
-354422183    -354422183    0
664821633    2137145638    0
664821633    664821633    0
178938003    1246166973    0
178938003    178938003    0
-1621234042    954445258    0
-1621234042    -1621234042    0
-1562540131    1133708177    0
-1562540131    -1562540131    0
1071097254    1008794720    1
1071097254    1071097254    0
1007795909    883405432    1
1007795909    1007795909    0
-799177049    1973653996    0
-799177049    -799177049    0
1181901194    -1784341949    1
1181901194    1181901194    0
1218251358    169437583    1
1218251358    1218251358    0
-1151928424    -645745301    0
-1151928424    -1151928424    0
-1606289450    -1826252638    1
-1606289450    -1606289450    0
720990969    2017245664    0
720990969    720990969    0
-1561822947    1050356806    0
-1561822947    -1561822947    0
-1945184576    -44926395    0
-1945184576    -1945184576    0
-2198274    1211116665    0
-2198274    -2198274    0
-73468987    -1914976178    1
-73468987    -73468987    0
-1875072540    -489006799    0
-1875072540    -1875072540    0
-437850197    -81505871    0
-437850197    -437850197    0
2068334931    -983873584    1
2068334931    2068334931    0
1389023318    -190561687    1
1389023318    1389023318    0
-332894571    -1785365360    1
-332894571    -332894571    0
-969694531    -2051700490    1
-969694531    -969694531    0
-157514603    -902065406    1
-157514603    -157514603    0
-1657324343    1689473076    0
-1657324343    -1657324343    0
-1964753041    1432985889    0
-1964753041    -1964753041    0
-564776957    -404073445    0
-564776957    -564776957    0
-1891204349    -1737605611    0
-1891204349    -1891204349    0
1860698320    -606059622    1
1860698320    1860698320    0
1946547397    -745758698    1
1946547397    1946547397    0
585721501    896567842    0
585721501    585721501    0
749919784    1906804286    0
749919784    749919784    0
-213775150    -1974381780    1
-213775150    -213775150    0
2108251507    -312957892    1
2108251507    2108251507    0
1134562200    -942527270    1
1134562200    1134562200    0
1966993119    178744386    1
1966993119    1966993119    0
-1385049653    -86567166    0
-1385049653    -1385049653    0
1141395943    161340786    1
1141395943    1141395943    0
77790930    646244766    0
77790930    77790930    0
-1124678587    -1707554625    1
-1124678587    -1124678587    0
-343925684    2088993660    0
-343925684    -343925684    0
2009930362    -787671091    1
2009930362    2009930362    0
-543465316    1654418011    0
-543465316    -543465316    0
617803192    -1088900801    1
617803192    617803192    0
-77400    -2017868145    1
-77400    -77400    0
-2095675676    -1895430922    0
-2095675676    -2095675676    0
1818942694    -909452281    1
1818942694    1818942694    0
-2114610299    1192511107    0
-2114610299    -2114610299    0
-205911847    1101509820    0
-205911847    -205911847    0
1408675024    -440498397    1
1408675024    1408675024    0
-1972821685    -1612355865    0
-1972821685    -1972821685    0
-445718730    -207315551    0
-445718730    -445718730    0
516790866    -728989655    1
516790866    516790866    0
453141716    -591953392    1
453141716    453141716    0
-714864133    -1566790800    1
-714864133    -714864133    0
-1145045691    62929094    0
-1145045691    -1145045691    0
536100926    848357110    0
536100926    536100926    0
-1059963205    -1997156310    1
-1059963205    -1059963205    0
-476365558    -1238617618    1
-476365558    -476365558    0
-1699254344    -595070606    0
-1699254344    -1699254344    0
-1276605922    -1166596055    0
-1276605922    -1276605922    0
1859983889    182283323    1
1859983889    1859983889    0
-1138697095    -1508382941    1
-1138697095    -1138697095    0
-2107997383    -2082410399    0
-2107997383    -2107997383    0
-2126993485    1516210706    0
-2126993485    -2126993485    0
-1983246660    -3507393    0
-1983246660    -1983246660    0
-1311943255    -721046712    0
-1311943255    -1311943255    0
230912738    2122971945    0
230912738    230912738    0
1097012163    55440608    1
1097012163    1097012163    0
-492557754    -1508212699    1
-492557754    -492557754    0
2117242631    -1424015264    1
2117242631    2117242631    0
-252879704    -1500259906    1
-252879704    -252879704    0
-509167270    -132066868    0
-509167270    -509167270    0
-353266831    -1052588399    1
-353266831    -353266831    0
-1571762515    1578828321    0
-1571762515    -1571762515    0
-1075244451    1272590205    0
-1075244451    -1075244451    0
-1954170557    -2081776758    1
-1954170557    -1954170557    0
-985129876    1504773700    0
-985129876    -985129876    0
228177018    1266923418    0
228177018    228177018    0
505767498    698498217    0
505767498    505767498    0
262374099    -1893217552    1
262374099    262374099    0
-572545708    714975865    0
-572545708    -572545708    0
-2119881098    -1513186918    0
-2119881098    -2119881098    0
-798202356    2029688593    0
-798202356    -798202356    0
-1022113003    -1212454901    1
-1022113003    -1022113003    0
-764797000    -851982078    1
-764797000    -764797000    0
1657454652    -14286666    1
1657454652    1657454652    0
-2025613493    2065725999    0
-2025613493    -2025613493    0
-1843611017    -4838700    0
-1843611017    -1843611017    0
2089303650    -773653853    1
2089303650    2089303650    0
1265445169    1494614765    0
1265445169    1265445169    0
1578907809    -22749791    1
1578907809    1578907809    0
68355290    47936220    1
68355290    68355290    0
-535373812    -2061124260    1
-535373812    -535373812    0
-152067310    36103499    0
-152067310    -152067310    0
1741280282    -1137604090    1
1741280282    1741280282    0
-1428375932    -1675210462    1
-1428375932    -1428375932    0
918017320    740082141    1
918017320    918017320    0
-719118344    -1416291616    1
-719118344    -719118344    0
-300399949    389000053    0
-300399949    -300399949    0
-520298081    1501112965    0
-520298081    -520298081    0
-416945329    102492153    0
-416945329    -416945329    0
-1722375014    -1111635906    0
-1722375014    -1722375014    0
-1984015584    -519243129    0
-1984015584    -1984015584    0
-731160947    -1200548012    1
-731160947    -731160947    0
1971903389    -1473292908    1
1971903389    1971903389    0
-1202836335    -2046880350    1
-1202836335    -1202836335    0
-923994434    -1448528481    1
-923994434    -923994434    0
2020609443    187686221    1
2020609443    2020609443    0
-428203043    -593915889    1
-428203043    -428203043    0
-782931254    -2022138141    1
-782931254    -782931254    0
15961948    -12616725    1
15961948    15961948    0
-1814226236    -1597595506    0
-1814226236    -1814226236    0
1521721800    1541783355    0
1521721800    1521721800    0
996067526    1464680713    0
996067526    996067526    0
57335654    172819801    0
57335654    57335654    0
1808337598    -1963067681    1
1808337598    1808337598    0
-1969741097    1918141757    0
-1969741097    -1969741097    0
1639712061    1026952825    1
1639712061    1639712061    0
-1955311601    434504936    0
-1955311601    -1955311601    0
-238186918    -1023412993    1
-238186918    -238186918    0
-394721213    -934642244    1
-394721213    -394721213    0
1067945326    -1939885560    1
1067945326    1067945326    0
555871252    185647871    1
555871252    555871252    0
-720892014    -1244507730    1
-720892014    -720892014    0
-2086526889    -1483141766    0
-2086526889    -2086526889    0
-498108078    1108224645    0
-498108078    -498108078    0
932969701    -2110171287    1
932969701    932969701    0
2114395957    -1812563661    1
2114395957    2114395957    0
-120046029    -1016981159    1
-120046029    -120046029    0
905464025    473940744    1
905464025    905464025    0
909806690    422882616    1
909806690    909806690    0
877700577    -876861576    1
877700577    877700577    0
-2071521242    -941972117    0
-2071521242    -2071521242    0
858215683    -1174687692    1
858215683    858215683    0
521626234    -1681053438    1
521626234    521626234    0
-831799519    397815487    0
-831799519    -831799519    0
-2070146176    308917687    0
-2070146176    -2070146176    0
250684758    -1047772198    1
250684758    250684758    0
-938603287    593463135    0
-938603287    -938603287    0
1027895188    -43994959    1
1027895188    1027895188    0
-2084576234    -310404519    0
-2084576234    -2084576234    0
1169174325    -1656842516    1
1169174325    1169174325    0
-218957365    -1855360200    1
-218957365    -218957365    0
1681466209    -2060855043    1
1681466209    1681466209    0
-1687902527    -505701217    0
-1687902527    -1687902527    0
1568424282    -2079776568    1
1568424282    1568424282    0
-134244749    -1417792848    1
-134244749    -134244749    0
1627892290    945797449    1
1627892290    1627892290    0
-1203151503    754662547    0
-1203151503    -1203151503    0
-493048046    1131869965    0
